pathimg,pathmsk_s,pathmsk_i
data_generated-512x512/generated_00788_n01-img.jpg,data_generated-512x512/generated_00788_n01-img.jpg-msks.png,data_generated-512x512/generated_00788_n01-img.jpg-mski.png
data_generated-512x512/generated_00690_n02-img.jpg,data_generated-512x512/generated_00690_n02-img.jpg-msks.png,data_generated-512x512/generated_00690_n02-img.jpg-mski.png
data_generated-512x512/generated_00872_n02-img.jpg,data_generated-512x512/generated_00872_n02-img.jpg-msks.png,data_generated-512x512/generated_00872_n02-img.jpg-mski.png
data_generated-512x512/generated_00688_n01-img.jpg,data_generated-512x512/generated_00688_n01-img.jpg-msks.png,data_generated-512x512/generated_00688_n01-img.jpg-mski.png
data_generated-512x512/generated_00713_n01-img.jpg,data_generated-512x512/generated_00713_n01-img.jpg-msks.png,data_generated-512x512/generated_00713_n01-img.jpg-mski.png
data_generated-512x512/generated_00304_n02-img.jpg,data_generated-512x512/generated_00304_n02-img.jpg-msks.png,data_generated-512x512/generated_00304_n02-img.jpg-mski.png
data_generated-512x512/generated_00510_n02-img.jpg,data_generated-512x512/generated_00510_n02-img.jpg-msks.png,data_generated-512x512/generated_00510_n02-img.jpg-mski.png
data_generated-512x512/generated_00509_n02-img.jpg,data_generated-512x512/generated_00509_n02-img.jpg-msks.png,data_generated-512x512/generated_00509_n02-img.jpg-mski.png
data_generated-512x512/generated_00345_n02-img.jpg,data_generated-512x512/generated_00345_n02-img.jpg-msks.png,data_generated-512x512/generated_00345_n02-img.jpg-mski.png
data_generated-512x512/generated_00018_n02-img.jpg,data_generated-512x512/generated_00018_n02-img.jpg-msks.png,data_generated-512x512/generated_00018_n02-img.jpg-mski.png
data_generated-512x512/generated_00026_n01-img.jpg,data_generated-512x512/generated_00026_n01-img.jpg-msks.png,data_generated-512x512/generated_00026_n01-img.jpg-mski.png
data_generated-512x512/generated_00587_n01-img.jpg,data_generated-512x512/generated_00587_n01-img.jpg-msks.png,data_generated-512x512/generated_00587_n01-img.jpg-mski.png
data_generated-512x512/generated_00907_n02-img.jpg,data_generated-512x512/generated_00907_n02-img.jpg-msks.png,data_generated-512x512/generated_00907_n02-img.jpg-mski.png
data_generated-512x512/generated_00347_n01-img.jpg,data_generated-512x512/generated_00347_n01-img.jpg-msks.png,data_generated-512x512/generated_00347_n01-img.jpg-mski.png
data_generated-512x512/generated_00949_n01-img.jpg,data_generated-512x512/generated_00949_n01-img.jpg-msks.png,data_generated-512x512/generated_00949_n01-img.jpg-mski.png
data_generated-512x512/generated_00342_n01-img.jpg,data_generated-512x512/generated_00342_n01-img.jpg-msks.png,data_generated-512x512/generated_00342_n01-img.jpg-mski.png
data_generated-512x512/generated_00086_n01-img.jpg,data_generated-512x512/generated_00086_n01-img.jpg-msks.png,data_generated-512x512/generated_00086_n01-img.jpg-mski.png
data_generated-512x512/generated_00279_n01-img.jpg,data_generated-512x512/generated_00279_n01-img.jpg-msks.png,data_generated-512x512/generated_00279_n01-img.jpg-mski.png
data_generated-512x512/generated_00075_n02-img.jpg,data_generated-512x512/generated_00075_n02-img.jpg-msks.png,data_generated-512x512/generated_00075_n02-img.jpg-mski.png
data_generated-512x512/generated_00958_n02-img.jpg,data_generated-512x512/generated_00958_n02-img.jpg-msks.png,data_generated-512x512/generated_00958_n02-img.jpg-mski.png
data_generated-512x512/generated_00863_n02-img.jpg,data_generated-512x512/generated_00863_n02-img.jpg-msks.png,data_generated-512x512/generated_00863_n02-img.jpg-mski.png
data_generated-512x512/generated_00148_n01-img.jpg,data_generated-512x512/generated_00148_n01-img.jpg-msks.png,data_generated-512x512/generated_00148_n01-img.jpg-mski.png
data_generated-512x512/generated_00751_n01-img.jpg,data_generated-512x512/generated_00751_n01-img.jpg-msks.png,data_generated-512x512/generated_00751_n01-img.jpg-mski.png
data_generated-512x512/generated_00681_n02-img.jpg,data_generated-512x512/generated_00681_n02-img.jpg-msks.png,data_generated-512x512/generated_00681_n02-img.jpg-mski.png
data_generated-512x512/generated_00033_n02-img.jpg,data_generated-512x512/generated_00033_n02-img.jpg-msks.png,data_generated-512x512/generated_00033_n02-img.jpg-mski.png
data_generated-512x512/generated_00190_n01-img.jpg,data_generated-512x512/generated_00190_n01-img.jpg-msks.png,data_generated-512x512/generated_00190_n01-img.jpg-mski.png
data_generated-512x512/generated_00433_n02-img.jpg,data_generated-512x512/generated_00433_n02-img.jpg-msks.png,data_generated-512x512/generated_00433_n02-img.jpg-mski.png
data_generated-512x512/generated_00290_n01-img.jpg,data_generated-512x512/generated_00290_n01-img.jpg-msks.png,data_generated-512x512/generated_00290_n01-img.jpg-mski.png
data_generated-512x512/generated_00918_n02-img.jpg,data_generated-512x512/generated_00918_n02-img.jpg-msks.png,data_generated-512x512/generated_00918_n02-img.jpg-mski.png
data_generated-512x512/generated_00576_n01-img.jpg,data_generated-512x512/generated_00576_n01-img.jpg-msks.png,data_generated-512x512/generated_00576_n01-img.jpg-mski.png
data_generated-512x512/generated_00467_n01-img.jpg,data_generated-512x512/generated_00467_n01-img.jpg-msks.png,data_generated-512x512/generated_00467_n01-img.jpg-mski.png
data_generated-512x512/generated_00753_n01-img.jpg,data_generated-512x512/generated_00753_n01-img.jpg-msks.png,data_generated-512x512/generated_00753_n01-img.jpg-mski.png
data_generated-512x512/generated_00016_n01-img.jpg,data_generated-512x512/generated_00016_n01-img.jpg-msks.png,data_generated-512x512/generated_00016_n01-img.jpg-mski.png
data_generated-512x512/generated_00695_n01-img.jpg,data_generated-512x512/generated_00695_n01-img.jpg-msks.png,data_generated-512x512/generated_00695_n01-img.jpg-mski.png
data_generated-512x512/generated_00093_n02-img.jpg,data_generated-512x512/generated_00093_n02-img.jpg-msks.png,data_generated-512x512/generated_00093_n02-img.jpg-mski.png
data_generated-512x512/generated_00301_n02-img.jpg,data_generated-512x512/generated_00301_n02-img.jpg-msks.png,data_generated-512x512/generated_00301_n02-img.jpg-mski.png
data_generated-512x512/generated_00364_n02-img.jpg,data_generated-512x512/generated_00364_n02-img.jpg-msks.png,data_generated-512x512/generated_00364_n02-img.jpg-mski.png
data_generated-512x512/generated_00831_n02-img.jpg,data_generated-512x512/generated_00831_n02-img.jpg-msks.png,data_generated-512x512/generated_00831_n02-img.jpg-mski.png
data_generated-512x512/generated_00483_n02-img.jpg,data_generated-512x512/generated_00483_n02-img.jpg-msks.png,data_generated-512x512/generated_00483_n02-img.jpg-mski.png
data_generated-512x512/generated_00480_n01-img.jpg,data_generated-512x512/generated_00480_n01-img.jpg-msks.png,data_generated-512x512/generated_00480_n01-img.jpg-mski.png
data_generated-512x512/generated_00968_n02-img.jpg,data_generated-512x512/generated_00968_n02-img.jpg-msks.png,data_generated-512x512/generated_00968_n02-img.jpg-mski.png
data_generated-512x512/generated_00092_n01-img.jpg,data_generated-512x512/generated_00092_n01-img.jpg-msks.png,data_generated-512x512/generated_00092_n01-img.jpg-mski.png
data_generated-512x512/generated_00954_n02-img.jpg,data_generated-512x512/generated_00954_n02-img.jpg-msks.png,data_generated-512x512/generated_00954_n02-img.jpg-mski.png
data_generated-512x512/generated_00113_n01-img.jpg,data_generated-512x512/generated_00113_n01-img.jpg-msks.png,data_generated-512x512/generated_00113_n01-img.jpg-mski.png
data_generated-512x512/generated_00272_n02-img.jpg,data_generated-512x512/generated_00272_n02-img.jpg-msks.png,data_generated-512x512/generated_00272_n02-img.jpg-mski.png
data_generated-512x512/generated_00989_n02-img.jpg,data_generated-512x512/generated_00989_n02-img.jpg-msks.png,data_generated-512x512/generated_00989_n02-img.jpg-mski.png
data_generated-512x512/generated_00057_n01-img.jpg,data_generated-512x512/generated_00057_n01-img.jpg-msks.png,data_generated-512x512/generated_00057_n01-img.jpg-mski.png
data_generated-512x512/generated_00225_n02-img.jpg,data_generated-512x512/generated_00225_n02-img.jpg-msks.png,data_generated-512x512/generated_00225_n02-img.jpg-mski.png
data_generated-512x512/generated_00734_n02-img.jpg,data_generated-512x512/generated_00734_n02-img.jpg-msks.png,data_generated-512x512/generated_00734_n02-img.jpg-mski.png
data_generated-512x512/generated_00608_n01-img.jpg,data_generated-512x512/generated_00608_n01-img.jpg-msks.png,data_generated-512x512/generated_00608_n01-img.jpg-mski.png
data_generated-512x512/generated_00813_n01-img.jpg,data_generated-512x512/generated_00813_n01-img.jpg-msks.png,data_generated-512x512/generated_00813_n01-img.jpg-mski.png
data_generated-512x512/generated_00155_n01-img.jpg,data_generated-512x512/generated_00155_n01-img.jpg-msks.png,data_generated-512x512/generated_00155_n01-img.jpg-mski.png
data_generated-512x512/generated_00387_n01-img.jpg,data_generated-512x512/generated_00387_n01-img.jpg-msks.png,data_generated-512x512/generated_00387_n01-img.jpg-mski.png
data_generated-512x512/generated_00647_n02-img.jpg,data_generated-512x512/generated_00647_n02-img.jpg-msks.png,data_generated-512x512/generated_00647_n02-img.jpg-mski.png
data_generated-512x512/generated_00452_n01-img.jpg,data_generated-512x512/generated_00452_n01-img.jpg-msks.png,data_generated-512x512/generated_00452_n01-img.jpg-mski.png
data_generated-512x512/generated_00652_n01-img.jpg,data_generated-512x512/generated_00652_n01-img.jpg-msks.png,data_generated-512x512/generated_00652_n01-img.jpg-mski.png
data_generated-512x512/generated_00513_n01-img.jpg,data_generated-512x512/generated_00513_n01-img.jpg-msks.png,data_generated-512x512/generated_00513_n01-img.jpg-mski.png
data_generated-512x512/generated_00259_n02-img.jpg,data_generated-512x512/generated_00259_n02-img.jpg-msks.png,data_generated-512x512/generated_00259_n02-img.jpg-mski.png
data_generated-512x512/generated_00102_n01-img.jpg,data_generated-512x512/generated_00102_n01-img.jpg-msks.png,data_generated-512x512/generated_00102_n01-img.jpg-mski.png
data_generated-512x512/generated_00423_n01-img.jpg,data_generated-512x512/generated_00423_n01-img.jpg-msks.png,data_generated-512x512/generated_00423_n01-img.jpg-mski.png
data_generated-512x512/generated_00262_n01-img.jpg,data_generated-512x512/generated_00262_n01-img.jpg-msks.png,data_generated-512x512/generated_00262_n01-img.jpg-mski.png
data_generated-512x512/generated_00114_n01-img.jpg,data_generated-512x512/generated_00114_n01-img.jpg-msks.png,data_generated-512x512/generated_00114_n01-img.jpg-mski.png
data_generated-512x512/generated_00002_n02-img.jpg,data_generated-512x512/generated_00002_n02-img.jpg-msks.png,data_generated-512x512/generated_00002_n02-img.jpg-mski.png
data_generated-512x512/generated_00405_n02-img.jpg,data_generated-512x512/generated_00405_n02-img.jpg-msks.png,data_generated-512x512/generated_00405_n02-img.jpg-mski.png
data_generated-512x512/generated_00185_n01-img.jpg,data_generated-512x512/generated_00185_n01-img.jpg-msks.png,data_generated-512x512/generated_00185_n01-img.jpg-mski.png
data_generated-512x512/generated_00282_n02-img.jpg,data_generated-512x512/generated_00282_n02-img.jpg-msks.png,data_generated-512x512/generated_00282_n02-img.jpg-mski.png
data_generated-512x512/generated_00271_n01-img.jpg,data_generated-512x512/generated_00271_n01-img.jpg-msks.png,data_generated-512x512/generated_00271_n01-img.jpg-mski.png
data_generated-512x512/generated_00704_n01-img.jpg,data_generated-512x512/generated_00704_n01-img.jpg-msks.png,data_generated-512x512/generated_00704_n01-img.jpg-mski.png
data_generated-512x512/generated_00069_n02-img.jpg,data_generated-512x512/generated_00069_n02-img.jpg-msks.png,data_generated-512x512/generated_00069_n02-img.jpg-mski.png
data_generated-512x512/generated_00993_n01-img.jpg,data_generated-512x512/generated_00993_n01-img.jpg-msks.png,data_generated-512x512/generated_00993_n01-img.jpg-mski.png
data_generated-512x512/generated_00040_n01-img.jpg,data_generated-512x512/generated_00040_n01-img.jpg-msks.png,data_generated-512x512/generated_00040_n01-img.jpg-mski.png
data_generated-512x512/generated_00986_n01-img.jpg,data_generated-512x512/generated_00986_n01-img.jpg-msks.png,data_generated-512x512/generated_00986_n01-img.jpg-mski.png
data_generated-512x512/generated_00106_n01-img.jpg,data_generated-512x512/generated_00106_n01-img.jpg-msks.png,data_generated-512x512/generated_00106_n01-img.jpg-mski.png
data_generated-512x512/generated_00141_n02-img.jpg,data_generated-512x512/generated_00141_n02-img.jpg-msks.png,data_generated-512x512/generated_00141_n02-img.jpg-mski.png
data_generated-512x512/generated_00408_n01-img.jpg,data_generated-512x512/generated_00408_n01-img.jpg-msks.png,data_generated-512x512/generated_00408_n01-img.jpg-mski.png
data_generated-512x512/generated_00005_n02-img.jpg,data_generated-512x512/generated_00005_n02-img.jpg-msks.png,data_generated-512x512/generated_00005_n02-img.jpg-mski.png
data_generated-512x512/generated_00024_n02-img.jpg,data_generated-512x512/generated_00024_n02-img.jpg-msks.png,data_generated-512x512/generated_00024_n02-img.jpg-mski.png
data_generated-512x512/generated_00001_n02-img.jpg,data_generated-512x512/generated_00001_n02-img.jpg-msks.png,data_generated-512x512/generated_00001_n02-img.jpg-mski.png
data_generated-512x512/generated_00359_n01-img.jpg,data_generated-512x512/generated_00359_n01-img.jpg-msks.png,data_generated-512x512/generated_00359_n01-img.jpg-mski.png
data_generated-512x512/generated_00900_n01-img.jpg,data_generated-512x512/generated_00900_n01-img.jpg-msks.png,data_generated-512x512/generated_00900_n01-img.jpg-mski.png
data_generated-512x512/generated_00521_n02-img.jpg,data_generated-512x512/generated_00521_n02-img.jpg-msks.png,data_generated-512x512/generated_00521_n02-img.jpg-mski.png
data_generated-512x512/generated_00514_n02-img.jpg,data_generated-512x512/generated_00514_n02-img.jpg-msks.png,data_generated-512x512/generated_00514_n02-img.jpg-mski.png
data_generated-512x512/generated_00832_n02-img.jpg,data_generated-512x512/generated_00832_n02-img.jpg-msks.png,data_generated-512x512/generated_00832_n02-img.jpg-mski.png
data_generated-512x512/generated_00775_n02-img.jpg,data_generated-512x512/generated_00775_n02-img.jpg-msks.png,data_generated-512x512/generated_00775_n02-img.jpg-mski.png
data_generated-512x512/generated_00083_n01-img.jpg,data_generated-512x512/generated_00083_n01-img.jpg-msks.png,data_generated-512x512/generated_00083_n01-img.jpg-mski.png
data_generated-512x512/generated_00047_n02-img.jpg,data_generated-512x512/generated_00047_n02-img.jpg-msks.png,data_generated-512x512/generated_00047_n02-img.jpg-mski.png
data_generated-512x512/generated_00097_n02-img.jpg,data_generated-512x512/generated_00097_n02-img.jpg-msks.png,data_generated-512x512/generated_00097_n02-img.jpg-mski.png
data_generated-512x512/generated_00689_n02-img.jpg,data_generated-512x512/generated_00689_n02-img.jpg-msks.png,data_generated-512x512/generated_00689_n02-img.jpg-mski.png
data_generated-512x512/generated_00833_n01-img.jpg,data_generated-512x512/generated_00833_n01-img.jpg-msks.png,data_generated-512x512/generated_00833_n01-img.jpg-mski.png
data_generated-512x512/generated_00911_n02-img.jpg,data_generated-512x512/generated_00911_n02-img.jpg-msks.png,data_generated-512x512/generated_00911_n02-img.jpg-mski.png
data_generated-512x512/generated_00361_n02-img.jpg,data_generated-512x512/generated_00361_n02-img.jpg-msks.png,data_generated-512x512/generated_00361_n02-img.jpg-mski.png
data_generated-512x512/generated_00848_n02-img.jpg,data_generated-512x512/generated_00848_n02-img.jpg-msks.png,data_generated-512x512/generated_00848_n02-img.jpg-mski.png
data_generated-512x512/generated_00860_n02-img.jpg,data_generated-512x512/generated_00860_n02-img.jpg-msks.png,data_generated-512x512/generated_00860_n02-img.jpg-mski.png
data_generated-512x512/generated_00721_n01-img.jpg,data_generated-512x512/generated_00721_n01-img.jpg-msks.png,data_generated-512x512/generated_00721_n01-img.jpg-mski.png
data_generated-512x512/generated_00258_n01-img.jpg,data_generated-512x512/generated_00258_n01-img.jpg-msks.png,data_generated-512x512/generated_00258_n01-img.jpg-mski.png
data_generated-512x512/generated_00908_n02-img.jpg,data_generated-512x512/generated_00908_n02-img.jpg-msks.png,data_generated-512x512/generated_00908_n02-img.jpg-mski.png
data_generated-512x512/generated_00402_n01-img.jpg,data_generated-512x512/generated_00402_n01-img.jpg-msks.png,data_generated-512x512/generated_00402_n01-img.jpg-mski.png
data_generated-512x512/generated_00489_n02-img.jpg,data_generated-512x512/generated_00489_n02-img.jpg-msks.png,data_generated-512x512/generated_00489_n02-img.jpg-mski.png
data_generated-512x512/generated_00343_n01-img.jpg,data_generated-512x512/generated_00343_n01-img.jpg-msks.png,data_generated-512x512/generated_00343_n01-img.jpg-mski.png
data_generated-512x512/generated_00165_n01-img.jpg,data_generated-512x512/generated_00165_n01-img.jpg-msks.png,data_generated-512x512/generated_00165_n01-img.jpg-mski.png
data_generated-512x512/generated_00460_n01-img.jpg,data_generated-512x512/generated_00460_n01-img.jpg-msks.png,data_generated-512x512/generated_00460_n01-img.jpg-mski.png
data_generated-512x512/generated_00038_n02-img.jpg,data_generated-512x512/generated_00038_n02-img.jpg-msks.png,data_generated-512x512/generated_00038_n02-img.jpg-mski.png
data_generated-512x512/generated_00373_n02-img.jpg,data_generated-512x512/generated_00373_n02-img.jpg-msks.png,data_generated-512x512/generated_00373_n02-img.jpg-mski.png
data_generated-512x512/generated_00527_n02-img.jpg,data_generated-512x512/generated_00527_n02-img.jpg-msks.png,data_generated-512x512/generated_00527_n02-img.jpg-mski.png
data_generated-512x512/generated_00692_n02-img.jpg,data_generated-512x512/generated_00692_n02-img.jpg-msks.png,data_generated-512x512/generated_00692_n02-img.jpg-mski.png
data_generated-512x512/generated_00567_n01-img.jpg,data_generated-512x512/generated_00567_n01-img.jpg-msks.png,data_generated-512x512/generated_00567_n01-img.jpg-mski.png
data_generated-512x512/generated_00849_n02-img.jpg,data_generated-512x512/generated_00849_n02-img.jpg-msks.png,data_generated-512x512/generated_00849_n02-img.jpg-mski.png
data_generated-512x512/generated_00027_n02-img.jpg,data_generated-512x512/generated_00027_n02-img.jpg-msks.png,data_generated-512x512/generated_00027_n02-img.jpg-mski.png
data_generated-512x512/generated_00415_n02-img.jpg,data_generated-512x512/generated_00415_n02-img.jpg-msks.png,data_generated-512x512/generated_00415_n02-img.jpg-mski.png
data_generated-512x512/generated_00265_n02-img.jpg,data_generated-512x512/generated_00265_n02-img.jpg-msks.png,data_generated-512x512/generated_00265_n02-img.jpg-mski.png
data_generated-512x512/generated_00625_n02-img.jpg,data_generated-512x512/generated_00625_n02-img.jpg-msks.png,data_generated-512x512/generated_00625_n02-img.jpg-mski.png
data_generated-512x512/generated_00687_n01-img.jpg,data_generated-512x512/generated_00687_n01-img.jpg-msks.png,data_generated-512x512/generated_00687_n01-img.jpg-mski.png
data_generated-512x512/generated_00281_n02-img.jpg,data_generated-512x512/generated_00281_n02-img.jpg-msks.png,data_generated-512x512/generated_00281_n02-img.jpg-mski.png
data_generated-512x512/generated_00146_n01-img.jpg,data_generated-512x512/generated_00146_n01-img.jpg-msks.png,data_generated-512x512/generated_00146_n01-img.jpg-mski.png
data_generated-512x512/generated_00368_n02-img.jpg,data_generated-512x512/generated_00368_n02-img.jpg-msks.png,data_generated-512x512/generated_00368_n02-img.jpg-mski.png
data_generated-512x512/generated_00188_n01-img.jpg,data_generated-512x512/generated_00188_n01-img.jpg-msks.png,data_generated-512x512/generated_00188_n01-img.jpg-mski.png
data_generated-512x512/generated_00564_n02-img.jpg,data_generated-512x512/generated_00564_n02-img.jpg-msks.png,data_generated-512x512/generated_00564_n02-img.jpg-mski.png
data_generated-512x512/generated_00741_n01-img.jpg,data_generated-512x512/generated_00741_n01-img.jpg-msks.png,data_generated-512x512/generated_00741_n01-img.jpg-mski.png
data_generated-512x512/generated_00353_n02-img.jpg,data_generated-512x512/generated_00353_n02-img.jpg-msks.png,data_generated-512x512/generated_00353_n02-img.jpg-mski.png
data_generated-512x512/generated_00889_n02-img.jpg,data_generated-512x512/generated_00889_n02-img.jpg-msks.png,data_generated-512x512/generated_00889_n02-img.jpg-mski.png
data_generated-512x512/generated_00152_n02-img.jpg,data_generated-512x512/generated_00152_n02-img.jpg-msks.png,data_generated-512x512/generated_00152_n02-img.jpg-mski.png
data_generated-512x512/generated_00781_n01-img.jpg,data_generated-512x512/generated_00781_n01-img.jpg-msks.png,data_generated-512x512/generated_00781_n01-img.jpg-mski.png
data_generated-512x512/generated_00227_n01-img.jpg,data_generated-512x512/generated_00227_n01-img.jpg-msks.png,data_generated-512x512/generated_00227_n01-img.jpg-mski.png
data_generated-512x512/generated_00554_n01-img.jpg,data_generated-512x512/generated_00554_n01-img.jpg-msks.png,data_generated-512x512/generated_00554_n01-img.jpg-mski.png
data_generated-512x512/generated_00859_n02-img.jpg,data_generated-512x512/generated_00859_n02-img.jpg-msks.png,data_generated-512x512/generated_00859_n02-img.jpg-mski.png
data_generated-512x512/generated_00795_n02-img.jpg,data_generated-512x512/generated_00795_n02-img.jpg-msks.png,data_generated-512x512/generated_00795_n02-img.jpg-mski.png
data_generated-512x512/generated_00557_n02-img.jpg,data_generated-512x512/generated_00557_n02-img.jpg-msks.png,data_generated-512x512/generated_00557_n02-img.jpg-mski.png
data_generated-512x512/generated_00089_n01-img.jpg,data_generated-512x512/generated_00089_n01-img.jpg-msks.png,data_generated-512x512/generated_00089_n01-img.jpg-mski.png
data_generated-512x512/generated_00319_n01-img.jpg,data_generated-512x512/generated_00319_n01-img.jpg-msks.png,data_generated-512x512/generated_00319_n01-img.jpg-mski.png
data_generated-512x512/generated_00455_n01-img.jpg,data_generated-512x512/generated_00455_n01-img.jpg-msks.png,data_generated-512x512/generated_00455_n01-img.jpg-mski.png
data_generated-512x512/generated_00394_n01-img.jpg,data_generated-512x512/generated_00394_n01-img.jpg-msks.png,data_generated-512x512/generated_00394_n01-img.jpg-mski.png
data_generated-512x512/generated_00632_n01-img.jpg,data_generated-512x512/generated_00632_n01-img.jpg-msks.png,data_generated-512x512/generated_00632_n01-img.jpg-mski.png
data_generated-512x512/generated_00617_n02-img.jpg,data_generated-512x512/generated_00617_n02-img.jpg-msks.png,data_generated-512x512/generated_00617_n02-img.jpg-mski.png
data_generated-512x512/generated_00923_n01-img.jpg,data_generated-512x512/generated_00923_n01-img.jpg-msks.png,data_generated-512x512/generated_00923_n01-img.jpg-mski.png
data_generated-512x512/generated_00140_n02-img.jpg,data_generated-512x512/generated_00140_n02-img.jpg-msks.png,data_generated-512x512/generated_00140_n02-img.jpg-mski.png
data_generated-512x512/generated_00015_n02-img.jpg,data_generated-512x512/generated_00015_n02-img.jpg-msks.png,data_generated-512x512/generated_00015_n02-img.jpg-mski.png
data_generated-512x512/generated_00421_n01-img.jpg,data_generated-512x512/generated_00421_n01-img.jpg-msks.png,data_generated-512x512/generated_00421_n01-img.jpg-mski.png
data_generated-512x512/generated_00306_n02-img.jpg,data_generated-512x512/generated_00306_n02-img.jpg-msks.png,data_generated-512x512/generated_00306_n02-img.jpg-mski.png
data_generated-512x512/generated_00895_n01-img.jpg,data_generated-512x512/generated_00895_n01-img.jpg-msks.png,data_generated-512x512/generated_00895_n01-img.jpg-mski.png
data_generated-512x512/generated_00814_n01-img.jpg,data_generated-512x512/generated_00814_n01-img.jpg-msks.png,data_generated-512x512/generated_00814_n01-img.jpg-mski.png
data_generated-512x512/generated_00136_n02-img.jpg,data_generated-512x512/generated_00136_n02-img.jpg-msks.png,data_generated-512x512/generated_00136_n02-img.jpg-mski.png
data_generated-512x512/generated_00417_n01-img.jpg,data_generated-512x512/generated_00417_n01-img.jpg-msks.png,data_generated-512x512/generated_00417_n01-img.jpg-mski.png
data_generated-512x512/generated_00582_n02-img.jpg,data_generated-512x512/generated_00582_n02-img.jpg-msks.png,data_generated-512x512/generated_00582_n02-img.jpg-mski.png
data_generated-512x512/generated_00363_n01-img.jpg,data_generated-512x512/generated_00363_n01-img.jpg-msks.png,data_generated-512x512/generated_00363_n01-img.jpg-mski.png
data_generated-512x512/generated_00929_n01-img.jpg,data_generated-512x512/generated_00929_n01-img.jpg-msks.png,data_generated-512x512/generated_00929_n01-img.jpg-mski.png
data_generated-512x512/generated_00808_n01-img.jpg,data_generated-512x512/generated_00808_n01-img.jpg-msks.png,data_generated-512x512/generated_00808_n01-img.jpg-mski.png
data_generated-512x512/generated_00126_n01-img.jpg,data_generated-512x512/generated_00126_n01-img.jpg-msks.png,data_generated-512x512/generated_00126_n01-img.jpg-mski.png
data_generated-512x512/generated_00614_n02-img.jpg,data_generated-512x512/generated_00614_n02-img.jpg-msks.png,data_generated-512x512/generated_00614_n02-img.jpg-mski.png
data_generated-512x512/generated_00337_n01-img.jpg,data_generated-512x512/generated_00337_n01-img.jpg-msks.png,data_generated-512x512/generated_00337_n01-img.jpg-mski.png
data_generated-512x512/generated_00199_n01-img.jpg,data_generated-512x512/generated_00199_n01-img.jpg-msks.png,data_generated-512x512/generated_00199_n01-img.jpg-mski.png
data_generated-512x512/generated_00752_n01-img.jpg,data_generated-512x512/generated_00752_n01-img.jpg-msks.png,data_generated-512x512/generated_00752_n01-img.jpg-mski.png
data_generated-512x512/generated_00959_n01-img.jpg,data_generated-512x512/generated_00959_n01-img.jpg-msks.png,data_generated-512x512/generated_00959_n01-img.jpg-mski.png
data_generated-512x512/generated_00117_n02-img.jpg,data_generated-512x512/generated_00117_n02-img.jpg-msks.png,data_generated-512x512/generated_00117_n02-img.jpg-mski.png
data_generated-512x512/generated_00697_n01-img.jpg,data_generated-512x512/generated_00697_n01-img.jpg-msks.png,data_generated-512x512/generated_00697_n01-img.jpg-mski.png
data_generated-512x512/generated_00633_n02-img.jpg,data_generated-512x512/generated_00633_n02-img.jpg-msks.png,data_generated-512x512/generated_00633_n02-img.jpg-mski.png
data_generated-512x512/generated_00352_n02-img.jpg,data_generated-512x512/generated_00352_n02-img.jpg-msks.png,data_generated-512x512/generated_00352_n02-img.jpg-mski.png
data_generated-512x512/generated_00249_n01-img.jpg,data_generated-512x512/generated_00249_n01-img.jpg-msks.png,data_generated-512x512/generated_00249_n01-img.jpg-mski.png
data_generated-512x512/generated_00094_n01-img.jpg,data_generated-512x512/generated_00094_n01-img.jpg-msks.png,data_generated-512x512/generated_00094_n01-img.jpg-mski.png
data_generated-512x512/generated_00049_n02-img.jpg,data_generated-512x512/generated_00049_n02-img.jpg-msks.png,data_generated-512x512/generated_00049_n02-img.jpg-mski.png
data_generated-512x512/generated_00137_n02-img.jpg,data_generated-512x512/generated_00137_n02-img.jpg-msks.png,data_generated-512x512/generated_00137_n02-img.jpg-mski.png
data_generated-512x512/generated_00053_n02-img.jpg,data_generated-512x512/generated_00053_n02-img.jpg-msks.png,data_generated-512x512/generated_00053_n02-img.jpg-mski.png
data_generated-512x512/generated_00435_n01-img.jpg,data_generated-512x512/generated_00435_n01-img.jpg-msks.png,data_generated-512x512/generated_00435_n01-img.jpg-mski.png
data_generated-512x512/generated_00853_n02-img.jpg,data_generated-512x512/generated_00853_n02-img.jpg-msks.png,data_generated-512x512/generated_00853_n02-img.jpg-mski.png
data_generated-512x512/generated_00273_n01-img.jpg,data_generated-512x512/generated_00273_n01-img.jpg-msks.png,data_generated-512x512/generated_00273_n01-img.jpg-mski.png
data_generated-512x512/generated_00252_n01-img.jpg,data_generated-512x512/generated_00252_n01-img.jpg-msks.png,data_generated-512x512/generated_00252_n01-img.jpg-mski.png
data_generated-512x512/generated_00822_n02-img.jpg,data_generated-512x512/generated_00822_n02-img.jpg-msks.png,data_generated-512x512/generated_00822_n02-img.jpg-mski.png
data_generated-512x512/generated_00236_n01-img.jpg,data_generated-512x512/generated_00236_n01-img.jpg-msks.png,data_generated-512x512/generated_00236_n01-img.jpg-mski.png
data_generated-512x512/generated_00420_n01-img.jpg,data_generated-512x512/generated_00420_n01-img.jpg-msks.png,data_generated-512x512/generated_00420_n01-img.jpg-mski.png
data_generated-512x512/generated_00839_n02-img.jpg,data_generated-512x512/generated_00839_n02-img.jpg-msks.png,data_generated-512x512/generated_00839_n02-img.jpg-mski.png
data_generated-512x512/generated_00023_n02-img.jpg,data_generated-512x512/generated_00023_n02-img.jpg-msks.png,data_generated-512x512/generated_00023_n02-img.jpg-mski.png
